"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model_1 - Copy.nlogo"
"Experiment 4"
"08/25/2024 18:20:55:121 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","initial-idea1-holders","initial-idea2-holders","number-of-individuals","average-connections-per-individual","mean-threshold1","mean-threshold2","[step]","count turtles with [ Idea_state = 0 ] / count turtles","count turtles with [ Idea_state = 1 ] / count turtles","count turtles with [ Idea_state = 2 ] / count turtles"
"24297","7","7","300","8","0.55","0.55","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24296","7","7","300","8","0.55","0.55","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24294","7","7","300","8","0.55","0.55","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24298","7","7","300","8","0.55","0.55","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24301","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24300","7","7","300","8","0.55","0.55","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24302","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24303","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24305","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24306","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24299","7","7","300","8","0.55","0.55","19","0.95","0.023333333333333334","0.02666666666666667"
"24304","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24308","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24309","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24310","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24311","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24314","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24315","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24316","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24318","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24313","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24312","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24319","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24317","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24320","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24323","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24307","7","7","300","8","0.55","0.6","19","0.95","0.02666666666666667","0.023333333333333334"
"24322","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24321","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24324","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24325","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24328","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24326","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24327","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24330","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24331","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24332","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24334","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24335","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24337","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24338","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24336","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24333","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24341","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24340","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24342","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24329","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24339","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24343","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24344","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24345","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24346","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24348","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24349","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24350","7","7","300","8","0.55","0.6","19","0.95","0.023333333333333334","0.02666666666666667"
"24347","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24353","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24351","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24354","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24352","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24355","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24359","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24357","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24360","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24356","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24361","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24363","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24358","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24364","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24365","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24367","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24366","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24369","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24370","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24368","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24362","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24371","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24374","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24375","7","7","300","8","0.55","0.6","19","0.95","0.02666666666666667","0.023333333333333334"
"24376","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24372","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24377","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24379","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24373","7","7","300","8","0.55","0.6","19","0.9466666666666667","0.03","0.023333333333333334"
"24380","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24382","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24378","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24383","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24385","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24384","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24388","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24386","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24389","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24387","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24381","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24390","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24391","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24393","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24392","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24395","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24396","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24400","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24398","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24399","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24402","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24405","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24401","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24403","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24394","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24397","7","7","300","8","0.55","0.6","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24404","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24406","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24408","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24407","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24409","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24410","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24411","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24412","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24413","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24414","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24416","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24418","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24415","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24421","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24419","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24422","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"24424","7","7","300","8","0.55","0.65","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
